words,Disputed_49,Disputed_50,Disputed_51,Disputed_52,Disputed_53,Disputed_54,Disputed_55,Disputed_56,Disputed_57,Disputed_58,Disputed_62,Disputed_63,Hamilton_1,Hamilton_11,Hamilton_12,Hamilton_13,Hamilton_15,Hamilton_16,Hamilton_17,Hamilton_21,Hamilton_22,Hamilton_23,Hamilton_24,Hamilton_25,Hamilton_26,Hamilton_27,Hamilton_28,Hamilton_29,Hamilton_30,Hamilton_31,Hamilton_32,Hamilton_33,Hamilton_34,Hamilton_35,Hamilton_36,Hamilton_59,Hamilton_6,Hamilton_60,Hamilton_61,Hamilton_65,Hamilton_66,Hamilton_67,Hamilton_68,Hamilton_69,Hamilton_7,Hamilton_70,Hamilton_71,Hamilton_72,Hamilton_73,Hamilton_74,Hamilton_75,Hamilton_76,Hamilton_77,Hamilton_78,Hamilton_79,Hamilton_8,Hamilton_80,Hamilton_81,Hamilton_82,Hamilton_83,Hamilton_84,Hamilton_85,Hamilton_9,Jay_2,Jay_3,Jay_4,Jay_5,Madison_10,Madison_14,Madison_37,Madison_38,Madison_39,Madison_40,Madison_41,Madison_42,Madison_43,Madison_44,Madison_45,Madison_46,Madison_47,Madison_48,merged,Shared_18,Shared_19,Shared_20,TestCase_64
himself,0.5938242280285035,0.0,0.0,0.0,0.4570383912248629,0.9896091044037606,0.0,0.0,0.0,0.0,0.4158004158004158,0.6538084341288003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4800197335964478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7559262510974538,0.0,0.5151983513652757,0.44523597506678536,0.0,0.0,0.0,0.0,0.0,0.6523157208088715,0.33288948069241014,0.0,0.5943536404160475,2.8280542986425337,2.4248302618816684,1.2531328320802004,0.0,0.0,1.532958610117527,0.9910802775024776,0.0,0.0,0.0,0.0,0.0,0.0,0.17041581458759372,0.0,0.7328691828508611,0.0,0.0,0.0,0.0,0.0,0.32992411745298583,0.0,0.36429872495446264,0.2983293556085919,0.379794910748196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.721240533717995,0.5277044854881267,0.2757142559876813,0.4672897196261682,1.445086705202312,0.6447453255963894,0.0
find,0.5938242280285035,0.0,0.0,0.0,0.4570383912248629,0.0,0.0,0.5959475566150179,0.444642063139173,0.471253534401508,0.0,0.32690421706440015,0.0,0.0,0.0,0.0,0.0,0.0,0.6257822277847309,0.49504950495049505,0.5591277606933184,0.0,1.4800197335964478,0.0,0.8288437629506837,0.0,0.0,0.0,0.0,0.5672149744753262,0.6609385327164573,0.0,0.44603033006244425,0.43898156277436345,0.0,0.0,0.0,0.43878894251864853,0.6443298969072165,0.4899559039686428,0.8714596949891067,0.5973715651135005,0.0,0.0,0.0,0.2971768202080238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3243593902043464,0.9487666034155597,0.0,0.0,0.0,0.0,0.17041581458759372,0.23573785950023574,0.0,0.0,0.0,0.6802721088435374,1.2040939193257074,1.4587892049598834,0.32992411745298583,1.8441678192715536,0.7285974499089253,0.0,0.379794910748196,0.0,0.27909572983533354,0.0,0.5765350245027385,0.3414134516899966,0.0,0.0,1.0818608005769925,0.5277044854881267,0.2757142559876813,0.0,0.0,0.0,0.8583690987124463
duty,0.0,0.0,0.0,0.5350454788657035,0.0,0.0,0.0,0.0,0.444642063139173,0.0,0.0,0.0,0.0,0.0,0.4574565416285453,0.0,0.3214400514304082,1.9351717464925011,0.0,0.0,0.2795638803466592,1.0905125408942202,0.49333991119881604,0.0,0.0,0.6720430107526882,0.6112469437652812,0.8873114463176576,0.0,0.0,0.6609385327164573,0.0,0.0,0.8779631255487269,0.33400133600534404,0.0,0.0,0.8775778850372971,0.0,0.4899559039686428,0.0,0.0,1.304631441617743,0.0,0.42955326460481097,0.2971768202080238,0.5656108597285069,1.454898157129001,1.2531328320802004,0.0,0.5089058524173028,1.532958610117527,0.0,1.621796951021732,0.9487666034155597,0.0,0.0,0.0,0.0,0.0,0.0,0.36643459142543056,0.0,0.5920663114268797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.379794910748196,0.3270111183780249,0.0,0.3563791874554526,0.28826751225136926,0.3414134516899966,0.0,0.0,0.0,1.0554089709762533,0.2757142559876813,0.0,0.0,0.0,0.0
resources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.187648456057007,0.9149130832570906,0.0,0.3214400514304082,0.9675858732462506,0.0,0.49504950495049505,0.0,0.5452562704471101,0.0,0.496031746031746,0.41442188147534187,2.0161290322580645,1.8337408312958434,0.0,2.512562814070352,1.1344299489506524,0.0,0.0,2.230151650312221,1.3169446883230904,0.33400133600534404,0.0,0.0,0.0,0.0,0.0,0.0,0.5973715651135005,0.0,0.0,0.42955326460481097,0.0,0.0,0.0,0.4177109440267335,0.0,0.0,0.0,0.0,0.0,0.9487666034155597,0.48123195380173245,0.0,0.0,0.0,0.0,0.23573785950023574,0.0,0.0,0.0,0.0,2.408187838651415,0.7293946024799417,0.0,0.4610419548178884,0.0,0.2983293556085919,0.0,0.0,0.5581914596706671,0.0,0.28826751225136926,0.0,0.0,0.7575757575757576,0.0,0.0,0.2757142559876813,0.0,0.0,0.6447453255963894,0.0
judicial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2795638803466592,0.0,0.0,0.0,0.0,0.6720430107526882,0.0,0.0,0.0,0.0,0.0,0.0,0.44603033006244425,0.0,0.0,0.0,0.0,0.0,0.0,0.9799118079372856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.594875121634771,2.846299810246679,0.0,0.8071025020177562,2.788339670468948,2.557544757033248,0.5112474437627812,0.0,0.0,0.0,0.0,0.6802721088435374,0.0,0.0,0.32992411745298583,0.0,0.0,0.0,0.0,0.0,0.0,1.069137562366358,0.0,0.3414134516899966,0.4646840148698885,0.0,2.88496213487198,0.0,0.2757142559876813,0.0,0.0,0.0,0.8583690987124463
rather,0.5938242280285035,0.0,0.0,0.0,0.0,0.4948045522018803,0.0,0.0,0.0,0.0,0.8316008316008316,0.32690421706440015,0.0,0.0,0.0,1.0131712259371835,0.0,0.0,0.0,0.0,0.2795638803466592,0.0,0.9866798223976321,0.0,0.41442188147534187,0.6720430107526882,0.0,0.0,0.5025125628140704,0.0,0.6609385327164573,0.0,0.44603033006244425,0.0,0.0,0.0,0.44523597506678536,0.8775778850372971,0.6443298969072165,0.0,0.0,0.5973715651135005,0.0,0.0,0.0,0.8915304606240713,0.5656108597285069,0.48496605237633367,0.4177109440267335,0.9699321047526673,0.5089058524173028,0.0,0.0,0.6487187804086928,0.0,0.0,0.4035512510088781,0.5069708491761723,0.0,0.17041581458759372,0.0,1.099303774276292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1933174224343677,0.379794910748196,0.3270111183780249,0.5581914596706671,0.7127583749109052,0.0,0.3414134516899966,0.0,1.1363636363636362,0.0,0.0,0.2705121002143288,0.4672897196261682,0.0,0.6447453255963894,0.0
operation,0.5938242280285035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444642063139173,0.0,0.0,1.3076168682576006,0.0,0.39588281868566905,0.0,0.0,0.3214400514304082,0.9675858732462506,0.0,0.49504950495049505,1.1182555213866368,0.0,0.0,0.0,0.41442188147534187,0.0,0.0,0.0,0.5025125628140704,0.5672149744753262,0.6609385327164573,0.5830903790087464,0.0,0.0,0.6680026720106881,0.0,0.44523597506678536,0.0,0.0,0.0,0.0,0.0,0.0,0.33288948069241014,0.42955326460481097,0.2971768202080238,0.0,0.0,0.4177109440267335,0.0,1.0178117048346056,0.510986203372509,0.0,0.6487187804086928,0.0,0.48123195380173245,0.4035512510088781,0.25348542458808615,0.639386189258312,0.5112474437627812,0.0,0.0,0.0,0.0,0.0,0.6020469596628537,0.0,0.32992411745298583,0.0,0.0,0.0,1.89897455374098,0.0,0.0,0.3563791874554526,0.0,0.0,0.929368029739777,0.0,0.0,1.0554089709762533,0.2705121002143288,0.4672897196261682,0.0,0.0,0.0
elected,0.0,1.7714791851195748,0.0,2.140181915462814,0.9140767824497258,0.4948045522018803,0.0,1.7878426698450536,1.778568252556692,0.0,0.4158004158004158,3.5959463877084015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49333991119881604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33400133600534404,0.0,0.0,0.8775778850372971,0.6443298969072165,0.0,0.0,0.0,0.0,0.9986684420772304,0.0,0.0,0.0,0.0,0.835421888053467,0.0,0.0,0.510986203372509,0.0,0.0,0.9487666034155597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32992411745298583,0.0,0.0,0.0,1.1393847322445878,0.3270111183780249,0.8372871895060006,0.0,0.0,0.0,0.929368029739777,0.0,0.721240533717995,0.0,0.2705121002143288,0.0,0.0,0.0,0.0
execution,0.0,0.0,0.513874614594039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6072002571520412,0.9675858732462506,0.0,0.49504950495049505,0.0,0.5452562704471101,0.0,0.496031746031746,0.41442188147534187,2.0161290322580645,0.6112469437652812,1.3309671694764862,0.0,1.1344299489506524,0.0,2.3323615160349855,0.0,0.0,0.33400133600534404,0.0,0.0,0.43878894251864853,0.0,0.9799118079372856,0.43572984749455335,0.5973715651135005,0.0,0.33288948069241014,0.0,1.188707280832095,0.0,0.0,0.0,0.0,1.5267175572519083,0.0,0.4955401387512388,0.0,0.0,0.0,0.4035512510088781,0.25348542458808615,0.639386189258312,0.17041581458759372,0.23573785950023574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7285974499089253,0.0,0.379794910748196,0.0,0.0,0.0,0.0,0.6828269033799932,0.0,0.0,0.0,0.5277044854881267,0.2705121002143288,0.0,0.4816955684007707,0.0,0.0
provided,0.0,0.0,0.513874614594039,0.5350454788657035,0.4570383912248629,0.0,0.9675858732462506,0.0,0.0,0.471253534401508,0.0,0.32690421706440015,0.0,0.0,0.0,1.0131712259371835,0.0,0.0,0.6257822277847309,0.49504950495049505,0.0,1.0905125408942202,0.0,0.496031746031746,0.41442188147534187,0.0,0.6112469437652812,0.0,0.5025125628140704,0.0,0.0,0.0,0.44603033006244425,0.43898156277436345,0.33400133600534404,0.0,0.0,0.0,0.0,0.0,0.43572984749455335,1.7921146953405018,0.6523157208088715,0.6657789613848203,0.0,0.0,0.0,0.0,0.4177109440267335,0.0,0.5089058524173028,1.021972406745018,0.4955401387512388,0.0,0.9487666034155597,0.48123195380173245,0.4035512510088781,0.0,0.0,0.8520790729379687,0.0,0.0,0.0,0.0,0.0,0.6020469596628537,0.0,0.0,0.4610419548178884,0.0,0.0,0.379794910748196,0.3270111183780249,0.27909572983533354,1.069137562366358,0.28826751225136926,0.0,0.0,0.3787878787878788,0.0,0.5277044854881267,0.2705121002143288,0.0,0.0,0.0,0.8583690987124463
representation,0.0,0.0,0.0,1.070090957731407,0.0,6.927263730826324,0.0,1.1918951132300357,0.889284126278346,1.413760603204524,1.2474012474012475,0.9807126511932004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2795638803466592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43898156277436345,0.33400133600534404,0.5151983513652757,0.0,1.7551557700745941,0.0,0.0,0.0,0.5973715651135005,0.0,0.0,0.42955326460481097,0.0,0.0,0.0,0.0,0.9699321047526673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17041581458759372,0.23573785950023574,0.0,0.9930486593843098,0.0,0.0,0.0,0.0,0.6598482349059717,0.4610419548178884,0.36429872495446264,0.5966587112171838,0.0,0.0,0.0,0.0,0.28826751225136926,0.0,0.0,0.0,0.0,0.0,0.2705121002143288,0.0,0.4816955684007707,0.0,0.0
times,0.0,0.0,0.0,0.5350454788657035,0.0,0.4948045522018803,0.0,0.0,0.0,0.471253534401508,0.0,0.32690421706440015,0.6138735420503376,0.0,0.4574565416285453,0.0,1.2857602057216329,0.0,1.2515644555694618,0.0,0.2795638803466592,0.0,0.49333991119881604,0.496031746031746,0.0,0.0,1.2224938875305624,0.8873114463176576,0.0,0.5672149744753262,0.0,0.0,0.0,0.0,0.0,1.0303967027305514,0.8904719501335707,0.43878894251864853,0.6443298969072165,0.4899559039686428,0.0,0.0,0.6523157208088715,0.33288948069241014,1.288659793814433,0.2971768202080238,0.5656108597285069,0.48496605237633367,0.4177109440267335,0.0,0.5089058524173028,0.0,0.9910802775024776,0.0,0.9487666034155597,0.48123195380173245,0.0,0.0,0.0,0.0,0.23573785950023574,0.0,0.4965243296921549,1.1841326228537594,0.0,0.0,0.0,0.0,0.4610419548178884,0.0,0.2983293556085919,0.379794910748196,0.0,0.0,0.0,0.0,0.0,0.929368029739777,0.0,0.0,0.0,0.2705121002143288,0.4672897196261682,0.0,0.6447453255963894,0.0
matter,0.0,0.0,0.0,0.0,0.9140767824497258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6138735420503376,0.0,0.4574565416285453,0.0,0.0,0.4837929366231253,0.6257822277847309,0.0,0.0,2.1810250817884405,1.9733596447952642,0.496031746031746,0.8288437629506837,0.6720430107526882,0.0,0.8873114463176576,0.0,0.5672149744753262,0.0,0.0,0.0,0.0,0.6680026720106881,0.5151983513652757,0.0,0.43878894251864853,1.288659793814433,0.0,0.43572984749455335,0.0,0.0,0.6657789613848203,0.42955326460481097,0.2971768202080238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6487187804086928,0.0,0.0,0.4035512510088781,0.7604562737642585,0.0,1.0224948875255624,0.7072135785007072,1.099303774276292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36429872495446264,0.2983293556085919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2705121002143288,0.0,0.0,0.0,0.0
want,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6632016632016633,0.9807126511932004,0.0,0.0,0.4574565416285453,0.0,0.3214400514304082,0.0,0.0,2.4752475247524752,1.6773832820799552,0.5452562704471101,0.0,0.0,0.0,0.0,0.0,0.4436557231588288,0.0,0.0,0.0,0.0,0.0,0.43898156277436345,0.6680026720106881,0.0,0.44523597506678536,0.0,0.6443298969072165,0.0,1.3071895424836601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4177109440267335,0.0,0.0,0.0,0.4955401387512388,0.0,1.8975332068311195,0.48123195380173245,0.0,0.5069708491761723,0.0,0.34083162917518744,0.23573785950023574,0.36643459142543056,0.0,0.0,1.3605442176870748,0.6020469596628537,0.0,0.0,0.4610419548178884,0.0,0.5966587112171838,0.0,0.0,0.27909572983533354,0.0,0.28826751225136926,0.0,0.4646840148698885,0.0,0.0,0.0,0.2705121002143288,0.0,0.0,0.6447453255963894,0.42918454935622313
provisions,0.5938242280285035,0.8857395925597874,0.513874614594039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4837929366231253,0.0,0.0,0.5591277606933184,0.5452562704471101,0.49333991119881604,1.984126984126984,0.0,0.0,0.0,0.0,0.0,0.0,0.6609385327164573,0.5830903790087464,0.44603033006244425,0.0,0.0,0.0,0.0,0.0,0.0,0.9799118079372856,0.0,0.0,0.0,0.33288948069241014,0.0,0.0,0.0,0.0,0.0,0.0,0.5089058524173028,0.0,0.0,1.2974375608173856,0.9487666034155597,0.0,1.2106537530266344,0.0,0.0,0.6816632583503749,0.7072135785007072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4610419548178884,0.0,0.0,0.379794910748196,2.943100065402224,0.27909572983533354,0.3563791874554526,0.28826751225136926,1.0242403550699897,0.0,0.0,0.0,0.0,0.26530994444097633,0.0,0.0,0.0,0.0
four,0.0,0.0,0.0,0.5350454788657035,0.9140767824497258,0.0,1.9351717464925011,0.0,0.444642063139173,0.471253534401508,0.0,0.32690421706440015,0.0,0.39588281868566905,0.4574565416285453,3.0395136778115504,0.0,0.0,0.0,0.49504950495049505,0.0,0.0,0.0,0.0,0.0,0.0,0.6112469437652812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6443298969072165,0.0,0.0,0.0,0.0,1.6644474034620504,0.42955326460481097,0.0,2.2624434389140275,0.0,0.4177109440267335,0.0,0.5089058524173028,0.0,1.4866204162537164,0.0,0.9487666034155597,0.0,0.0,0.25348542458808615,0.0,0.17041581458759372,0.0,0.0,0.0,0.5920663114268797,2.0408163265306123,3.0102347983142685,1.4587892049598834,0.0,0.0,0.0,0.0,0.379794910748196,0.0,0.0,0.0,0.0,0.3414134516899966,0.0,0.0,0.0,0.0,0.26530994444097633,0.0,0.4816955684007707,0.6447453255963894,0.0
principal,0.0,0.0,0.0,0.0,0.4570383912248629,0.0,0.0,0.0,0.0,0.0,0.0,0.32690421706440015,0.0,0.39588281868566905,1.3723696248856359,1.0131712259371835,0.6428801028608164,0.0,0.6257822277847309,0.9900990099009901,0.2795638803466592,0.5452562704471101,0.49333991119881604,0.0,0.0,0.6720430107526882,0.6112469437652812,0.4436557231588288,0.0,0.5672149744753262,0.0,0.5830903790087464,0.0,0.0,0.6680026720106881,0.0,0.0,0.0,0.0,0.4899559039686428,0.43572984749455335,0.0,0.0,0.33288948069241014,0.0,0.5943536404160475,0.0,0.0,0.0,1.9398642095053347,0.0,0.0,0.4955401387512388,0.3243593902043464,0.0,0.48123195380173245,0.0,0.0,0.639386189258312,0.0,0.47147571900047147,0.0,0.9930486593843098,0.0,0.0,0.0,0.0,0.32992411745298583,0.0,0.0,0.2983293556085919,0.0,0.0,0.5581914596706671,0.0,0.0,0.0,0.4646840148698885,0.0,1.8031013342949873,0.0,0.26530994444097633,0.4672897196261682,0.9633911368015414,0.6447453255963894,0.0
suppose,0.0,0.0,0.0,0.0,0.0,0.0,0.4837929366231253,0.5959475566150179,0.444642063139173,0.0,0.0,0.0,0.0,0.39588281868566905,0.0,1.0131712259371835,0.0,0.0,0.0,0.0,0.5591277606933184,0.0,0.0,0.0,0.8288437629506837,1.3440860215053765,1.2224938875305624,0.4436557231588288,0.0,0.0,0.0,1.1661807580174928,0.44603033006244425,0.8779631255487269,0.0,1.0303967027305514,0.0,0.8775778850372971,0.6443298969072165,0.0,0.0,0.0,0.0,0.0,0.8591065292096219,0.0,0.0,0.0,0.0,0.0,0.0,0.510986203372509,0.0,0.6487187804086928,0.0,0.48123195380173245,0.0,0.0,0.0,1.1929107021131562,0.47147571900047147,0.0,0.0,0.0,0.0,1.2040939193257074,1.4587892049598834,0.0,0.0,0.36429872495446264,0.8949880668257757,0.0,0.6540222367560498,0.0,0.0,0.28826751225136926,0.3414134516899966,0.0,0.0,0.0,0.0,0.26530994444097633,0.0,0.0,0.0,0.0
opposition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.942507068803016,0.0,0.32690421706440015,1.8416206261510129,0.0,0.0,1.0131712259371835,0.3214400514304082,0.4837929366231253,0.6257822277847309,0.0,0.2795638803466592,0.0,0.49333991119881604,0.0,0.41442188147534187,0.6720430107526882,3.0562347188264063,0.4436557231588288,0.0,0.5672149744753262,0.0,0.0,0.0,0.0,0.0,0.0,0.44523597506678536,0.0,1.288659793814433,0.0,0.43572984749455335,0.5973715651135005,0.0,0.0,0.8591065292096219,0.5943536404160475,1.1312217194570138,0.0,1.2531328320802004,0.0,0.0,0.0,0.4955401387512388,0.3243593902043464,0.0,0.0,0.0,0.25348542458808615,0.0,0.17041581458759372,0.0,0.36643459142543056,0.4965243296921549,0.0,0.0,0.0,0.0,0.0,0.0,0.36429872495446264,0.0,0.0,0.3270111183780249,0.27909572983533354,0.3563791874554526,0.0,0.0,0.0,1.5151515151515151,0.0,0.5277044854881267,0.26530994444097633,0.4672897196261682,0.0,0.0,0.0
establishment,0.5938242280285035,0.0,0.0,0.0,0.0,0.9896091044037606,0.0,0.0,0.0,0.0,0.4158004158004158,0.32690421706440015,0.0,1.187648456057007,0.0,0.0,0.3214400514304082,0.0,0.0,0.49504950495049505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3309671694764862,0.5025125628140704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5973715651135005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5089058524173028,0.0,0.0,0.0,0.0,0.48123195380173245,0.0,0.25348542458808615,1.278772378516624,0.6816632583503749,0.9429514380009429,1.099303774276292,0.0,0.0,0.0,0.0,0.0,0.0,0.4610419548178884,0.0,0.2983293556085919,0.0,0.9810333551340745,1.6745743790120011,0.3563791874554526,1.153070049005477,0.0,0.4646840148698885,0.3787878787878788,0.0,0.0,0.26010778866762385,0.4672897196261682,0.0,0.0,0.0
objections,0.5938242280285035,0.8857395925597874,0.0,0.0,0.4570383912248629,0.0,0.4837929366231253,0.0,0.444642063139173,0.471253534401508,0.4158004158004158,0.32690421706440015,0.6138735420503376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49333991119881604,0.0,0.0,0.0,0.0,0.4436557231588288,0.0,0.5672149744753262,0.0,0.0,0.0,0.8779631255487269,0.6680026720106881,0.0,0.0,0.0,0.6443298969072165,0.0,1.3071895424836601,0.0,0.0,0.0,0.42955326460481097,0.8915304606240713,0.0,0.0,1.2531328320802004,0.9699321047526673,0.5089058524173028,0.510986203372509,0.0,0.0,0.0,0.48123195380173245,0.0,0.25348542458808615,0.0,0.0,0.9429514380009429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9220839096357768,0.0,2.3866348448687353,0.0,0.0,0.27909572983533354,0.0,0.28826751225136926,0.0,0.0,0.0,0.3606202668589975,0.0,0.26010778866762385,0.0,0.0,0.0,0.42918454935622313
depend,0.5938242280285035,0.0,1.027749229188078,1.070090957731407,0.0,1.4844136566056407,0.0,0.5959475566150179,0.0,0.0,0.4158004158004158,0.32690421706440015,0.6138735420503376,0.0,0.4574565416285453,0.0,0.0,0.0,0.0,0.49504950495049505,0.5591277606933184,0.0,0.0,0.0,0.0,0.6720430107526882,0.0,0.0,1.507537688442211,1.1344299489506524,0.0,0.0,0.0,0.0,0.0,0.5151983513652757,0.0,0.0,0.0,0.0,0.43572984749455335,0.0,1.304631441617743,0.0,0.0,0.0,0.0,0.0,0.4177109440267335,0.0,0.5089058524173028,0.510986203372509,0.0,0.3243593902043464,0.9487666034155597,0.0,0.4035512510088781,0.5069708491761723,0.0,0.5112474437627812,0.9429514380009429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2983293556085919,0.0,0.0,0.0,0.0,0.28826751225136926,1.0242403550699897,0.0,1.1363636363636362,0.0,0.0,0.26010778866762385,0.0,0.0,0.6447453255963894,0.0
existing,0.5938242280285035,0.0,0.0,0.0,0.9140767824497258,0.4948045522018803,0.4837929366231253,0.0,0.444642063139173,0.471253534401508,0.4158004158004158,0.0,0.0,0.0,0.0,0.0,0.3214400514304082,0.0,0.0,0.0,0.5591277606933184,0.0,0.9866798223976321,0.496031746031746,0.0,0.0,0.0,0.0,0.5025125628140704,0.0,0.0,0.0,0.8920606601248885,0.0,0.0,0.0,0.0,0.0,0.6443298969072165,0.0,0.0,0.0,0.0,0.33288948069241014,0.0,0.0,0.0,0.0,0.0,0.0,1.0178117048346056,0.0,0.0,0.9730781706130393,0.0,0.0,0.0,0.25348542458808615,0.0,0.0,0.23573785950023574,0.36643459142543056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7285974499089253,1.1933174224343677,0.379794910748196,0.3270111183780249,0.8372871895060006,0.7127583749109052,0.28826751225136926,1.707067258449983,0.4646840148698885,0.3787878787878788,0.0,0.0,0.26010778866762385,0.0,0.4816955684007707,0.6447453255963894,0.0
seen,0.5938242280285035,0.8857395925597874,0.0,0.0,0.9140767824497258,0.0,0.0,0.0,0.889284126278346,0.471253534401508,0.0,0.6538084341288003,0.0,0.0,0.4574565416285453,0.0,0.3214400514304082,0.4837929366231253,0.0,0.0,0.0,0.0,0.0,0.496031746031746,0.41442188147534187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43898156277436345,1.002004008016032,0.0,0.44523597506678536,0.43878894251864853,0.0,0.0,0.43572984749455335,0.5973715651135005,0.0,0.33288948069241014,0.42955326460481097,0.5943536404160475,0.0,0.0,0.0,0.0,0.0,0.510986203372509,0.0,0.0,0.9487666034155597,0.0,0.0,0.25348542458808615,0.0,0.17041581458759372,0.23573785950023574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9220839096357768,0.0,0.0,0.0,1.962066710268149,0.0,0.3563791874554526,0.28826751225136926,1.707067258449983,0.929368029739777,0.0,0.0,0.5277044854881267,0.26010778866762385,0.0,0.4816955684007707,0.0,0.0
personal,0.5938242280285035,0.0,0.513874614594039,0.0,0.0,1.4844136566056407,0.0,0.0,0.0,0.0,0.0,0.32690421706440015,0.6138735420503376,0.0,0.9149130832570906,0.0,0.0,0.4837929366231253,1.2515644555694618,0.0,0.5591277606933184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5151983513652757,1.3357079252003563,0.0,0.0,0.4899559039686428,0.0,0.0,0.0,0.6657789613848203,0.0,0.8915304606240713,0.5656108597285069,1.9398642095053347,0.0,0.0,0.0,1.532958610117527,0.4955401387512388,0.0,0.9487666034155597,0.0,0.0,0.0,0.0,0.0,0.7072135785007072,0.0,0.4965243296921549,0.5920663114268797,0.0,1.2040939193257074,0.0,0.6598482349059717,0.0,0.0,0.2983293556085919,0.0,0.0,0.0,0.0,0.0,0.6828269033799932,0.929368029739777,0.7575757575757576,0.0,0.0,0.26010778866762385,0.0,0.0,0.0,0.0
control,0.5938242280285035,0.0,2.5693730729701953,0.5350454788657035,0.0,0.4948045522018803,0.4837929366231253,0.0,0.444642063139173,0.0,0.0,0.6538084341288003,0.0,0.7917656373713381,0.0,0.0,0.3214400514304082,0.9675858732462506,0.6257822277847309,0.0,0.5591277606933184,0.0,0.49333991119881604,0.496031746031746,0.0,0.0,0.0,0.0,0.0,0.5672149744753262,1.3218770654329146,0.0,0.44603033006244425,0.0,0.33400133600534404,0.0,0.44523597506678536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2971768202080238,0.5656108597285069,0.0,0.835421888053467,0.0,0.0,0.510986203372509,0.9910802775024776,0.0,0.0,0.0,0.4035512510088781,0.25348542458808615,0.0,0.0,0.23573785950023574,0.0,0.0,0.0,0.0,0.0,0.0,0.6598482349059717,0.0,0.0,0.2983293556085919,0.0,0.3270111183780249,0.0,0.0,0.0,0.3414134516899966,0.0,0.0,1.8031013342949873,1.0554089709762533,0.26010778866762385,0.0,0.0,0.0,0.0
